2.000997 2.381959
1.627507 1.972221
2.423737 2.112031
2.188427 2.342319
2.301270 1.885534
2.293220 1.697990
1.749225 1.648801
1.920670 2.231783
1.943943 1.510768
2.338689 2.262480
2.200807 1.907574
2.103514 2.238805
1.940246 1.602048
1.821117 1.575317
2.293956 1.653844
1.784265 2.293829
2.169301 1.541974
1.558516 2.027449
1.808902 2.115328
1.834014 2.099867
1.999092 1.711482
1.713629 2.078877
1.803760 2.003716
2.108120 1.603800
2.154748 2.347060
2.177874 2.093481
2.213966 1.634238
2.133835 1.660779
2.248007 1.847306
2.331837 1.821526
1.861247 1.706257
1.719289 1.893476
1.845168 1.696007
2.017159 2.078146
1.731934 2.064030
1.976772 2.433681
2.192270 2.212698
1.855190 1.726853
1.680253 1.874094
2.483551 2.108387
2.288094 1.898620
2.385754 2.291768
2.491518 1.958809
1.870163 1.660392
1.668421 2.217888
1.623009 2.296082
1.826597 2.331644
1.887729 2.116277
2.237458 1.923547
1.969065 1.580946
1.633667 1.790656
1.659363 2.102360
1.987084 2.434347
1.718821 1.634540
1.752472 2.253005
1.540975 1.810271
1.746065 1.868596
1.813818 2.321559
2.257002 1.728414
2.170830 1.531111
1.860158 1.677287
2.388341 2.164574
2.372679 1.895339
2.466423 1.971486
2.087088 2.380021
1.929070 1.647545
1.752500 1.712645
2.249911 1.648043
2.073274 1.853061
2.107533 1.908588
1.695606 2.122280
1.566267 2.030060
2.197042 2.357261
2.276700 2.410707
1.893261 1.728070
1.838467 1.842412
1.957596 2.255591
1.999882 1.783203
2.381491 2.151100
2.339835 2.213112
2.036427 1.991824
1.931864 2.153540
1.803179 2.122883
1.962387 1.861140
2.107971 1.674181
1.686355 1.981197
2.461580 2.068392
1.592902 2.128646
1.966661 2.477683
1.917406 2.104602
2.354751 1.928872
1.800115 2.348968
1.719745 1.711282
2.120436 1.707856
1.740531 1.871213
1.913124 2.058321
2.019973 1.760989
1.533132 1.927451
1.608859 2.003432
1.920351 1.597312
2.053884 2.349827
1.808900 2.310140
1.767528 2.390062
1.865839 2.278064
2.026741 2.121668
2.286628 1.642120
1.669215 2.187056
2.193172 2.006888
1.637764 2.064598
1.751556 2.022482
2.194855 1.952998
2.102833 2.312326
1.941876 1.742116
2.066471 2.096613
2.057946 2.121164
2.229936 1.882795
1.900575 2.181804
2.056145 2.216231
2.252844 2.377755
2.247236 1.639283
1.759696 2.024682
1.895766 2.452719
1.659412 1.882077
2.237629 2.128530
1.870722 1.764336
2.304920 2.279559
1.718795 1.737587
2.062995 2.472229
2.362650 2.032984
2.297578 1.680650
2.287267 1.760937
2.224649 1.925422
2.058880 2.339332
1.701995 1.914774
1.727551 1.710685
1.848213 2.392555
2.038454 1.973402
1.598614 2.056625
1.936325 2.239693
2.154699 2.237036
2.113302 2.192179
2.119033 2.210554
2.097214 2.219075
2.037652 2.183765
2.000812 2.479438
2.130666 2.478619
2.209822 2.377111
2.291387 2.140693
1.899421 1.809394
1.996851 2.073920
2.131812 2.177804
2.050659 2.372350
1.992568 2.326989
2.172965 2.252369
2.241845 1.998236
1.803705 2.439519
1.619280 1.745910
1.739184 1.687417
2.033196 2.295941
2.020137 2.026054
2.479329 1.872928
1.941650 2.220289
1.805523 1.730604
2.032469 2.212583
2.281036 1.593347
2.356820 2.027485
2.439143 2.197695
2.273768 2.170267
1.959230 1.817380
1.690727 2.251031
1.782627 1.733943
1.865248 2.311869
2.216291 1.757127
2.347233 2.008286
1.893976 2.074761
2.284494 2.070040
1.542093 1.944845
2.242441 1.716479
1.856794 2.238287
1.846453 1.899954
1.885638 2.283503
1.515232 2.061288
2.401702 1.749515
2.432161 2.082278
1.685394 2.269403
1.641449 1.842051
1.845521 2.042714
2.048038 2.362071
2.140329 1.738200
1.817209 1.824089
1.765780 1.852150
2.023866 1.636572
2.269122 2.225310
1.885458 2.475791
2.378862 2.122169
2.231554 1.606435
2.132290 1.887136
2.138912 1.836954
1.740379 2.424159
1.874357 2.435589
1.615620 2.006929
2.280450 1.703405
2.172000 2.454607
2.459465 2.045867
2.147813 2.266076
1.643443 2.053661
2.011044 2.382818
1.711015 2.130157
1.987559 1.985441
1.902930 2.367779
1.643325 2.270025
1.951245 1.592217
1.995574 1.558687
1.726676 2.188232
2.257509 1.866862
1.645223 1.946719
1.834098 1.596655
2.257293 1.978577
1.729719 2.367173
2.213891 1.835829
2.057154 2.386545
2.126065 1.593813
1.761881 1.708350
1.591872 1.716136
2.228988 1.865187
2.082183 2.139207
2.275984 1.620870
1.679308 1.868997
1.807549 2.440285
2.308450 1.760615
2.034946 1.776716
1.589889 1.718585
2.331505 1.676293
2.011608 2.321536
2.086341 1.529850
1.756223 2.112513
1.939526 1.748607
1.691395 2.154622
2.077664 1.797143
1.788242 2.409163
2.116018 2.293079
2.342132 1.661723
1.795925 1.591338
1.611733 2.170199
1.736947 1.958692
2.296279 1.807456
2.393083 1.731597
1.885007 2.059859
1.929873 1.680212
1.556582 2.080454
2.064008 2.016397
1.886695 2.021886
1.677022 2.299474
2.295595 1.744588
1.850204 2.111298
1.811261 1.541513
2.038422 2.034414
2.004753 1.504174
1.925418 2.026429
2.042935 2.209547
1.957623 1.899770
2.049040 1.539193
1.976798 1.524691
1.994479 1.906304
1.735239 1.759497
2.485878 2.088569
2.391332 2.241767
2.153107 1.667400
1.620410 1.830103
2.035378 1.510560
1.819048 2.238214
1.706120 1.656467
2.024962 1.841169
2.147192 1.551633
2.158078 2.078631
1.648476 2.218747
2.007400 1.598031
2.271319 1.646307
1.525601 1.884401
2.469000 1.925387
1.639339 2.195462
2.136026 1.532068
1.523776 1.943253
1.574660 1.951458
1.846155 2.405509
1.957365 1.659893
1.816210 1.734274
2.065076 2.156253
1.780179 1.897783
1.976099 1.767205
2.246190 2.116090
1.965323 1.904115
2.075963 2.100721
2.462491 1.848887
1.978171 1.851985
1.864388 2.235912
1.848154 2.232308
1.983059 2.163755
1.688609 1.733190
2.038448 2.161219
2.297798 2.294132
1.562981 2.222097
1.617772 1.765818
2.261384 1.942041
2.211041 1.700983
1.766711 2.139147
1.957411 2.493926
1.789435 2.077976
2.231815 1.795153
2.277855 1.915092
2.164739 1.762249
2.044724 1.660003
2.021130 2.191050
1.795844 2.229059
1.971464 2.116312
1.878560 1.707330
1.672011 1.675919
1.517658 1.933673
2.385304 1.897745
1.691180 1.822598
2.019371 2.475369
1.689367 2.173923
1.916949 1.771531
2.285564 2.188697
1.835183 1.805043
1.909055 2.310681
1.976624 2.418639
1.865094 1.553507
1.803583 1.781778
2.085571 2.487851
1.602906 2.081048
1.525467 2.025751
1.852839 1.984242
2.126319 1.984786
2.150977 2.023790
1.565785 1.949019
2.080385 1.987435
1.890804 1.928332
1.776535 1.754813
2.121836 2.294586
2.099324 2.316360
2.312250 2.137753
1.783178 1.568055
2.257382 2.231682
1.625637 1.703264
2.370624 1.874905
2.077475 1.510906
1.712690 1.777243
1.698194 1.949376
2.010501 2.412099
1.831414 2.324676
2.374159 1.723339
1.990704 1.815447
2.278713 2.222073
1.955541 1.881657
1.955737 1.853566
1.978663 1.925028
2.346830 1.895131
2.290483 2.391993
1.641737 1.970494
2.315474 1.763144
2.440038 1.864793
1.818682 1.843856
1.531859 2.110334
2.385255 2.293825
2.197336 2.164763
1.853438 1.830900
2.177937 2.403522
2.404736 2.172434
1.545265 1.994534
1.684487 1.828222
1.990295 1.662420
1.837523 2.363644
1.816894 1.919080
2.086372 2.090631
1.754563 2.260933
2.044766 2.408357
2.057612 2.132147
1.797029 1.911207
1.808373 2.172747
2.183853 1.768434
1.535546 2.038167
1.854543 1.530891
2.389968 2.301350
2.182922 1.834352
1.764398 1.953365
2.301474 2.241174
1.595957 1.800672
2.192941 1.960220
2.423729 1.737444
2.114128 2.156918
1.699621 2.188151
1.700404 2.284952
2.445730 2.218782
1.737058 1.829170
2.008602 1.562202
1.831417 2.324880
1.726578 2.373283
1.936827 1.668488
1.889577 2.295928
1.605078 1.788534
1.768208 1.953951
1.724211 1.766983
1.992761 1.537914
1.804407 2.132260
1.805735 2.185051
1.625894 2.154351
1.694554 2.299148
2.398226 1.757017
2.406753 2.207331
1.795487 1.777639
2.000057 2.349941
2.416914 1.943089
2.047498 2.102345
2.296642 1.634256
2.034260 2.490125
1.929730 1.856686
1.875757 2.194800
2.263753 2.094917
1.526905 2.139664
1.933960 1.658156
2.275281 2.329670
2.087375 1.763023
1.650068 2.352223
2.473574 1.869840
2.005537 2.215997
2.116967 2.106602
2.154733 1.750941
2.163298 2.441002
2.231368 2.266731
2.085528 1.660504
2.303073 1.798947
2.016505 1.986149
1.980071 2.172276
1.979500 2.130512
2.253020 2.381266
2.005195 1.918786
2.430207 1.900823
1.859205 1.836362
2.457866 1.968186
1.671520 1.673978
1.540697 1.989311
2.323902 1.947880
2.184523 2.441239
2.386807 1.981589
2.422735 1.791441
1.961161 2.332811
1.876549 2.163934
1.934613 2.229668
1.692895 2.141262
1.936570 2.389791
2.289778 1.680425
1.843839 2.215849
2.318278 1.948896
2.372003 2.014255
1.542505 2.038104
1.859969 2.244453
1.770150 1.880098
1.797830 1.909863
1.933907 1.612990
2.086940 2.111928
2.345059 1.714430
1.742739 1.844923
1.809796 2.096958
1.887221 1.969930
2.077541 2.449345
1.670082 1.791841
2.301313 2.216270
2.069223 1.996409
2.126944 1.950847
1.756223 1.758744
2.399716 2.000214
2.035478 1.808532
2.043329 1.536133
1.598335 2.269571
1.943139 2.259290
1.718117 1.686059
2.217640 1.587350
1.827770 2.149592
2.254424 1.677478
2.154714 2.120516
1.977793 1.877524
1.844194 2.102722
2.272241 2.373878
1.718513 1.637601
2.095742 1.946706
2.241600 1.694044
2.064899 1.764085
1.950583 1.837655
1.808478 1.626184
2.008732 1.818545
1.744635 1.938246
1.515047 2.021512
1.557317 2.156107
1.756609 1.590317
1.924708 2.246937
1.919107 2.227910
2.129037 2.292878
1.945661 1.727326
1.653781 1.689251
1.955992 1.603127
2.073517 1.539006
2.314294 2.033794
2.167393 1.802090
2.113702 1.736525
1.803427 1.558947
1.633486 1.946690
1.776084 2.069234
2.327030 2.114955
2.270012 1.825769
1.832920 2.417361
2.235898 1.922186
2.115809 1.755283
2.018799 1.718718
1.915949 2.146070
1.591900 1.737953
2.155976 1.649016
2.315120 1.895947
2.435670 1.904155
1.527697 1.896805
1.745788 2.214865
1.961671 2.217048
1.632462 1.664228
2.231290 1.855531
1.921152 2.456972
1.950435 1.766663
2.032886 2.333463
2.454695 2.204218
2.193145 2.003656
1.900753 2.007272
2.375778 2.127901
2.157703 1.963009
1.599550 2.095715
2.026494 1.843071
2.128819 1.908831
2.414090 1.734178
1.909649 1.769748
1.574247 1.910767
1.692287 2.184300
2.224479 1.831093
2.298551 2.179509
1.970191 1.515133
2.438736 1.806387
1.611909 2.128964
1.976248 2.352962
1.883100 2.282191
2.064656 2.483597
2.106770 1.886485
1.663213 1.970643
1.806517 1.553689
1.708484 2.363361
1.622577 1.913621
1.891772 1.523118
1.901978 2.049236
1.616193 1.802730
1.685165 1.989094
2.489275 1.967503
2.010606 2.216997
1.879029 1.703098
2.063720 1.523283
2.162306 2.448668
2.375393 1.872295
1.728630 2.152458
2.346646 1.878370
1.634288 2.111613
2.193045 2.308221
1.933820 1.701629
2.297078 2.305655
1.575158 1.754331
1.558847 2.064909
1.537483 2.033248
2.362544 1.873320
1.669750 2.008956
2.088274 1.868882
2.088401 2.210338
2.099265 2.143413
1.872590 2.428110
1.673810 1.912043
2.121888 1.891701
2.170594 2.331277
1.815579 2.453468
1.623899 1.953423
1.557117 1.811010
2.126868 1.679573
1.576436 2.137809
1.829773 2.376142
1.952652 2.122534
2.035355 2.464829
1.890558 1.832870
2.345665 2.344069
1.628301 1.808172
2.038010 2.341852
1.914881 2.321391
2.213614 2.401355
2.042451 2.361066
1.615859 1.738390
2.351426 2.227646
2.246108 2.130327
1.859483 1.598205
1.608262 2.070481
2.181662 2.133136
2.095347 1.660429
1.525708 1.846867
1.981472 1.583258
2.006541 1.638549
2.234745 1.574450
1.982971 2.491169
1.695022 2.273711
2.031229 1.823387
2.172596 2.237281
1.500457 2.009854
2.191353 1.602053
1.922820 1.992804
2.182788 2.048834
1.879336 2.466555
1.577386 1.985118
1.718403 2.272128
2.126284 1.796198
2.141917 2.207903
1.975990 2.266101
2.081074 2.048132
1.852763 1.615970
1.867718 1.914320
2.212697 1.792755
2.281423 1.693064
1.571626 2.236163
2.437885 2.179933
2.189180 2.232404
2.119599 2.071144
2.095652 2.116007
2.207179 1.548675
2.202268 1.572689
2.085833 2.482528
2.051325 1.587680
1.922973 2.356879
1.739156 2.341744
1.880250 2.035360
1.787226 1.622550
2.007556 2.175936
1.583394 1.752586
1.682172 2.287709
2.095413 2.185723
1.643871 2.054527
1.654284 1.825272
2.218179 2.152035
2.135293 2.441990
1.847067 2.059725
2.308417 2.144936
1.966244 1.721898
1.663042 2.086212
1.711849 2.154521
1.857440 1.841406
2.010572 1.814420
2.372264 2.072511
2.187965 1.716703
1.972946 1.800441
1.741460 2.232379
2.325552 1.951024
2.083422 2.442486
2.094440 1.980840
2.419922 2.108977
1.612211 1.962234
2.357713 1.711021
1.687706 2.312580
2.312314 2.042551
2.141762 1.952631
1.728652 1.589757
1.965276 1.902419
2.255244 2.387348
2.150259 2.365238
2.134281 2.324820
1.993618 1.595748
2.423497 1.741056
2.260866 2.239807
2.004999 2.474696
1.634075 1.988919
1.730235 2.021257
1.594560 2.157121
1.667372 1.897279
1.779598 1.615811
1.995252 2.081712
1.947985 2.356448
1.871821 1.935136
1.957130 1.577650
1.582781 1.992139
2.176289 1.767844
2.174860 2.295450
2.056848 2.247161
1.776579 1.766031
1.899494 1.937171
1.551573 2.103230
2.391758 2.166232
1.827430 2.253910
1.696035 1.893559
2.002083 1.659846
2.013233 1.736639
2.120522 1.850590
1.885025 2.337598
2.053201 1.993025
2.161620 2.184403
2.174465 1.681404
2.121434 2.370798
2.001340 1.707568
1.816124 2.400637
2.060520 1.567298
1.866964 1.660908
2.258444 1.693863
2.067321 2.493577
1.936670 2.157092
2.074003 2.362231
2.056649 1.840310
2.150239 2.047290
2.363038 1.888766
2.069427 2.084122
1.918432 1.771252
2.396493 2.178014
2.036885 2.002134
2.367150 2.273772
1.887925 2.108082
2.330106 2.248941
1.817932 1.597624
2.392978 1.869608
2.051953 1.535869
2.072621 2.268658
1.976346 1.649342
1.590792 1.892113
1.539089 2.075614
2.186999 2.408814
1.600004 2.131209
1.821931 1.845101
1.558323 2.147466
2.233585 2.284441
1.938051 1.644875
1.606395 2.123352
2.031478 2.266634
2.054457 2.334051
1.607215 1.731137
1.873688 2.352423
2.071201 1.639963
2.249948 2.061970
1.998500 2.026045
1.555380 2.021753
2.166790 2.092025
1.779738 1.854304
2.087006 2.175817
2.306873 2.153449
1.834033 1.963606
1.617364 1.712144
1.876724 1.923452
2.064103 2.241063
2.411278 1.757051
1.865364 1.653291
1.987572 1.895306
1.680187 2.046816
2.044850 2.487165
2.444721 2.126013
2.235410 2.379010
2.448672 1.865978
1.838869 1.827512
2.171797 1.974232
1.708348 2.140420
1.787014 1.976498
2.485042 2.100396
1.933353 2.014913
1.908086 1.960224
2.303163 2.346749
2.431017 2.079022
2.170490 1.795452
1.966446 1.819174
1.808523 2.210627
1.862813 2.268107
1.603571 2.019756
1.861719 1.990961
2.485172 1.945154
1.673693 2.336537
1.810939 2.419806
2.350647 1.801377
2.074896 1.524164
1.682204 2.326298
1.822456 2.006338
1.717669 2.146507
2.369625 2.294026
2.012783 1.534531
2.353217 1.836129
2.049099 1.710929
2.173310 2.237824
2.209479 1.621300
1.915720 1.534823
1.640600 1.721593
2.259588 2.261190
1.880783 2.141675
2.074495 2.258253
1.943986 1.830621
1.578143 2.081980
1.926733 2.466456
2.085399 1.816329
1.806053 1.794328
1.771221 1.745606
2.014475 1.686463
2.164516 2.249354
1.872365 1.676880
2.162725 2.424056
2.351026 2.063476
1.908036 2.295212
1.833681 2.033984
1.675002 2.102561
2.081745 2.197816
2.230031 2.212800
1.588596 1.977490
1.737097 2.394783
1.705803 1.757037
1.719115 2.115981
1.883998 2.170711
2.257935 1.920506
2.064019 2.293170
2.209960 2.252754
1.950378 1.608927
2.203609 1.676217
2.406180 2.000303
2.000570 1.833279
1.799200 2.114270
1.876384 2.104577
1.799785 2.356764
2.440751 1.873078
1.795180 2.163155
2.250544 2.195774
2.162194 1.627692
1.892859 2.432773
1.573624 1.748190
2.320043 2.018583
1.985799 1.954145
1.731091 2.380819
1.792618 2.345512
2.151567 2.450914
1.769564 2.373469
2.439689 2.227101
1.838791 1.977980
2.141323 2.274969
2.335957 2.177246
1.596775 2.109584
2.003993 2.106332
1.596046 2.228093
2.266986 2.133748
1.819410 1.788921
2.025559 1.889657
1.750183 2.268566
1.591623 2.221728
1.605705 1.952520
2.279794 1.894982
1.631951 2.040633
2.292516 2.163886
1.631308 1.979764
1.634370 1.743397
1.683209 1.803697
2.389162 1.770544
1.702437 2.085143
1.931358 2.164376
2.154208 2.360229
2.026259 2.369544
1.772613 2.115402
2.215672 1.901148
1.791294 2.195384
1.923600 1.622738
1.604566 1.955037
2.036835 2.410131
2.032659 2.433784
2.392474 2.178645
1.840468 1.930471
2.216348 2.014621
1.975930 2.403151
1.984885 2.099242
1.601371 1.810844
2.012746 2.102848
1.525681 2.131912
2.034080 2.405630
2.030355 1.541566
1.907957 2.038973
2.312106 2.325500
1.932195 1.537075
2.285197 1.890920
1.880095 1.855331
1.787872 2.017355
2.208827 1.856739
2.418522 2.088573
2.429127 1.996658
1.624546 1.820193
1.989907 2.325903
2.439674 2.168439
2.280884 2.314676
2.404367 2.092242
1.755695 2.313949
2.325333 1.709533
1.806991 2.444169
1.707762 2.031892
2.326205 1.631965
1.948960 1.943222
1.985497 1.883936
1.893662 2.112563
2.061683 1.967838
1.625346 2.244060
1.871919 1.577421
1.722776 1.983435
1.972382 1.590286
2.300054 2.165943
1.560265 1.897924
2.105124 1.530444
2.232640 1.910461
1.546235 2.025343
2.112336 1.936150
1.629628 1.909553
2.160732 1.968365
1.719995 2.023312
1.851117 2.264818
1.577203 2.051828
2.148905 1.846412
1.852059 1.887675
1.573745 2.079397
2.292540 2.065762
1.785147 2.261784
1.869470 1.690760
2.316476 2.104435
2.046857 2.345890
2.064616 2.345205
1.692790 2.073159
2.229317 2.269813
2.053167 2.130049
1.865847 2.080011
2.118074 1.541493
1.683491 2.191716
1.991782 2.167224
1.733640 2.192852
2.230092 2.003534
1.598853 1.974202
2.214150 2.013229
1.987747 2.410490
2.165068 1.839211
1.978295 1.807940
1.600256 2.005484
1.620735 1.754192
1.940891 1.669349
2.360086 2.211641
2.038729 2.109916
1.982322 1.672865
2.030996 1.887275
2.119120 1.788281
2.199951 1.796267
2.293713 1.852445
2.158088 2.256263
2.356238 2.064345
2.258138 2.295465
1.941576 2.268019
2.332361 2.123533
2.249611 2.044728
2.048929 2.358855
1.956002 2.121114
2.023505 1.969731
1.910954 2.471609
2.081732 1.577126
2.147148 2.402222
1.911409 1.794499
2.209802 2.120538
2.478932 2.109072
1.654054 2.241906
1.785082 2.218407
1.822333 1.564594
1.878722 1.653247
1.788980 2.447258
1.951362 1.959194
1.846367 1.799638
1.853102 1.813335
2.144668 2.290280
1.907897 1.747810
2.426928 1.754661
1.976161 1.864630
2.191550 1.745551
1.678752 2.259455
2.115582 2.248293
2.106442 2.104790
1.883844 1.571690
2.084929 1.919735
2.115216 1.904311
2.069424 1.602373
1.764941 2.117090
2.054315 2.368951
2.066024 2.471225
1.659634 2.329430
1.587431 1.851077
2.395072 2.198555
1.989246 1.518657
2.052806 1.635516
2.256599 2.052914
2.192672 1.972016
1.712029 2.230121
2.214715 1.649260
1.651133 1.833113
1.933511 1.731270
2.206900 2.284571
1.663895 1.692478
2.260059 1.617344
2.047462 2.375431
2.144383 1.683185
1.764371 2.112019
2.171103 2.278755
1.902353 2.084221
2.188517 1.841941
1.944671 1.698177
2.224651 1.654683
2.304965 2.150475
2.279653 2.398565
1.806170 2.314552
2.184234 1.904777
1.916313 2.421602
2.013191 2.224133
1.548487 2.057507
2.217721 2.438901
2.127254 1.937576
2.087004 2.288881
1.906840 2.338635
1.568778 1.971974
2.191497 1.828238
1.961693 2.213305
2.142033 2.234380
1.775407 2.060662
2.010717 2.239703
2.265584 1.929956
2.310702 1.723733
1.736393 1.737532
1.960789 2.154007
2.062389 2.252952
1.997188 1.508874
2.007876 2.269695
1.872412 1.537185
2.442698 1.944039
2.404250 1.749985
1.740770 2.033800
2.001806 2.091087
2.018429 2.136512
1.690778 1.972702
2.038898 1.558070
1.934106 1.550671
1.798100 1.810949
2.382395 1.719153
2.100165 1.689901
2.370975 1.847920
1.630808 1.670283
1.745325 1.863668
1.658327 1.884841
1.704094 2.343629
1.631187 2.179226
2.048464 2.422269
2.461070 2.077305
1.916977 2.123829
2.269644 2.131192
1.867963 2.053737
1.638285 2.094598
2.033717 2.429093
1.721517 1.650897
1.949178 2.187688
2.406775 1.908146
1.690392 1.821823
2.053010 2.394507
1.834990 1.910743
1.790854 2.339482
2.307288 2.064240
1.570531 1.961839
1.691249 2.014266
2.150362 2.443458
1.863678 2.037821
2.323476 1.750436
1.781556 1.761708
2.074485 1.726616
2.420652 2.211803
1.708046 2.195100
2.127993 2.339710
1.742326 2.331996
1.687241 1.965434
2.015756 2.078363
1.782501 1.783540
2.361933 1.921386
2.064015 1.750352
2.323958 2.368690
2.283884 1.961644
2.312077 2.098419
1.681663 2.355687
1.830873 1.889361
1.570226 2.218127
2.317729 2.377062
2.205320 1.647159
2.059445 2.353389
1.773946 1.905558
2.351561 1.702711
1.747868 2.158412
1.957741 1.836888
1.923221 1.530971
2.089451 1.803400
1.703272 1.987591
1.585642 1.890162
1.667458 2.013203
2.304181 2.125338
2.023174 1.978968
2.288319 2.402681
1.799298 1.988810
2.078211 1.886523
2.320313 2.256742
1.718096 1.610021
2.264540 1.910254
2.255679 2.146274
1.952281 2.407803
2.043819 1.923482
1.953548 2.184702
2.121543 1.668468
1.958872 2.278044
1.987596 2.272122
2.211196 2.428612
2.149289 1.696421
2.169837 2.233761
2.294028 2.285482
2.266425 2.243113
1.770694 1.726083
2.371876 2.227044
1.981102 2.406353
1.883062 2.399524
1.936254 1.984748
1.527495 1.958379
1.802964 2.160666
1.649974 1.833788
1.757451 2.433434
2.230115 2.147406
2.143123 2.104279
2.379897 1.948795
2.223359 2.106701
1.652483 2.337972
1.941484 2.361864
1.685192 2.011490
1.617054 1.856406
1.745174 2.163132
2.233180 1.822179
2.462985 1.987262
1.685591 2.387128
1.665262 2.092998
1.937858 1.541870
2.349745 2.140684
1.676452 1.746095
1.686144 1.654158
1.748822 2.000118
2.141283 2.342643
1.695841 2.087294
2.089414 1.925607
1.838861 1.686626
1.813836 1.595782
1.627313 2.110648
2.340142 1.882718
2.273847 1.846291
1.972116 1.698599
2.453915 1.929867
1.953050 2.495249
2.012627 2.254647
1.958649 2.138384
2.355421 1.820065
2.040552 2.239393
2.075867 1.827696
2.114492 1.789699
2.179830 2.190935
2.156989 2.397788
2.367586 2.283003
2.222555 2.331004
1.925940 1.830811
1.951162 2.307976
2.457485 2.100723
2.198259 1.880276
1.792385 2.369603
2.076970 1.713553
2.267628 1.923976
1.932842 1.698394
2.215444 1.985796
2.056056 1.743300
2.251525 1.734599
2.413762 1.920728
1.716356 2.076672
2.351670 2.352172
1.836897 1.986819
1.766327 1.986251
1.650290 2.037548
1.898994 1.709326
2.002347 2.317303
1.711037 1.927579
1.545232 2.199064
1.717415 1.668457
1.862467 1.969185
2.413741 1.731124
2.469521 2.119999
2.134921 1.702228
2.046210 1.671449
2.200269 1.659935
1.961810 2.410415
1.904358 2.230857
1.996661 1.628237
1.742430 2.278037
2.280239 2.103769
2.100025 2.044506
2.333403 2.309439
1.977233 2.394933
2.108617 1.641044
1.882847 1.923263
2.363941 1.968199
1.881032 2.329419
1.812538 2.007141
1.957552 2.491139
2.022566 2.269143
2.175909 2.107023
1.769526 2.110746
2.352884 1.729830
2.026852 1.677543
2.202570 1.901213
1.968911 1.699404
1.880363 1.633707
1.879818 2.372091
2.106757 2.172133
1.608577 2.133315
2.121396 2.272051
1.910451 2.386219
2.389001 2.236930
2.170330 1.674723
1.583001 2.055309
2.392070 2.073323
2.029189 1.651886
1.802001 2.039821
1.608863 2.177814
1.946480 2.222216
1.928724 2.035521
1.759719 2.269284
